participant,block_number,trial_number,reward_oneback,stay,K,K_c,reward_oneback_pm,reward_oneback_wp,reward_oneback_pm_c
65feaaac53eb219f09ad5ea0,2,21,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,2,22,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,2,23,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,2,24,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,2,25,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,2,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,3,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,4,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,5,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,6,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,7,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,8,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,9,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,10,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,11,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,12,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,13,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,14,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,15,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,16,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,17,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,18,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,19,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,20,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,21,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,22,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,23,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,24,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,3,25,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,2,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,3,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,4,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,5,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,6,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,7,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,8,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,9,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,10,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,11,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,12,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,13,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,14,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,15,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,16,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,17,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,18,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,19,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,20,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,21,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,22,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,23,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,24,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,4,25,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,2,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,3,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,4,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,5,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,6,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,7,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,8,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,9,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,10,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,11,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,12,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,13,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,14,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,15,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,16,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,17,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,18,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,19,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,20,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,21,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,22,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,23,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,24,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,5,25,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,2,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,3,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,4,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,5,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,6,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,7,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,8,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,9,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,10,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,11,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,12,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,13,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,14,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,15,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,16,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,17,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,18,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,19,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,20,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,21,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,22,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,23,1,0,2.1875,0.3500554157117586,0.4930555555555556,0.5069444444444444,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,24,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
65feaaac53eb219f09ad5ea0,6,25,0,0,2.1875,0.3500554157117586,0.4930555555555556,-0.4930555555555556,-0.010358293075684366
6661b6019ab530fb44632cc2,1,2,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,3,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,4,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,5,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,6,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,7,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,8,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,9,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,10,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,11,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,12,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,13,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,14,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,15,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,16,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,17,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,18,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,19,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,20,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,21,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,22,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,23,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,1,24,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,1,25,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,2,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,3,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,4,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,5,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,6,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,7,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,8,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,9,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,10,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,11,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,12,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,13,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,14,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,15,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,16,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,17,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,18,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,19,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,20,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,21,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,22,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,23,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,2,24,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,2,25,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,2,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,3,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,4,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,5,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,6,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,7,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,8,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,9,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,10,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,11,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,12,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,13,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,14,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,15,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,16,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,17,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,18,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,19,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,20,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,21,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,22,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,3,23,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,24,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,3,25,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,2,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,3,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,4,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,5,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,6,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,7,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,8,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,9,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,10,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,11,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,12,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,13,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,14,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,15,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,16,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,17,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,18,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,19,1,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,20,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,21,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,22,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,23,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,4,24,1,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,0.5277777777777778,-0.031191626409017736
6661b6019ab530fb44632cc2,4,25,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,5,2,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,5,3,0,0,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
6661b6019ab530fb44632cc2,5,4,0,1,2.1142156862745103,0.27677110198626886,0.4722222222222222,-0.4722222222222222,-0.031191626409017736
